      Time         X         Y            Lon            Lat          Depth      Slip rate            SR1            SR2  Rigidity
      7.00      0.00      0.00     136.798004      33.033001      15.000000       0.084506       0.082020       0.020345     50.03
      8.00      0.00      0.00     136.798004      33.033001      15.000000       0.046041       0.030885      -0.034145     50.03
      9.00      0.00      0.00     136.798004      33.033001      15.000000       0.146931       0.141055      -0.041135     50.03
     10.00      0.00      0.00     136.798004      33.033001      15.000000       0.215996       0.215910       0.006085     50.03
     11.00      0.00      0.00     136.798004      33.033001      15.000000       0.240484       0.230645      -0.068085     50.03
     12.00      0.00      0.00     136.798004      33.033001      15.000000       0.162041       0.117750      -0.111320     50.03
     13.00      0.00      0.00     136.798004      33.033001      15.000000       0.086723      -0.040820      -0.076515     50.03
     14.00      0.00      0.00     136.798004      33.033001      15.000000       0.154606      -0.048610      -0.146765     50.03
     15.00      0.00      0.00     136.798004      33.033001      15.000000       0.128574       0.005650      -0.128450     50.03
     16.00      0.00      0.00     136.798004      33.033001      15.000000       0.028496       0.009630      -0.026820     50.03
     17.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     18.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     19.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     20.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     21.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     22.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     23.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     24.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
     25.00      0.00      0.00     136.798004      33.033001      15.000000       0.000000       0.000000       0.000000     50.03
      1.00      5.00      0.00     136.744873      33.038479      15.000000       0.562590       0.562320      -0.017435     50.03
      2.00      5.00      0.00     136.744873      33.038479      15.000000       0.898124       0.896010       0.061580     50.03
      3.00      5.00      0.00     136.744873      33.038479      15.000000       0.589394       0.578485       0.112875     50.03
      4.00      5.00      0.00     136.744873      33.038479      15.000000       0.219400       0.217125       0.031515     50.03
      5.00      5.00      0.00     136.744873      33.038479      15.000000       0.162257       0.146695      -0.069340     50.03
      6.00      5.00      0.00     136.744873      33.038479      15.000000       0.162203       0.137030      -0.086790     50.03
      7.00      5.00      0.00     136.744873      33.038479      15.000000       0.067313       0.020565      -0.064095     50.03
      8.00      5.00      0.00     136.744873      33.038479      15.000000       0.045074      -0.030000      -0.033640     50.03
      9.00      5.00      0.00     136.744873      33.038479      15.000000       0.020715       0.009810      -0.018245     50.03
     10.00      5.00      0.00     136.744873      33.038479      15.000000       0.189997       0.188150       0.026430     50.03
     11.00      5.00      0.00     136.744873      33.038479      15.000000       0.214254       0.210355      -0.040690     50.03
     12.00      5.00      0.00     136.744873      33.038479      15.000000       0.180549       0.122460      -0.132670     50.03
     13.00      5.00      0.00     136.744873      33.038479      15.000000       0.157998       0.012725      -0.157485     50.03
     14.00      5.00      0.00     136.744873      33.038479      15.000000       0.188566      -0.015170      -0.187955     50.03
     15.00      5.00      0.00     136.744873      33.038479      15.000000       0.131709       0.018805      -0.130360     50.03
     16.00      5.00      0.00     136.744873      33.038479      15.000000       0.034111       0.004635      -0.033795     50.03
     17.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     18.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     19.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     20.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     21.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     22.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     23.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     24.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
     25.00      5.00      0.00     136.744873      33.038479      15.000000       0.000000       0.000000       0.000000     50.03
      1.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
      2.00     10.00      0.00     136.691742      33.043941      15.000000       0.051907       0.040645       0.032285     50.03
      3.00     10.00      0.00     136.691742      33.043941      15.000000       0.126267       0.047885       0.116835     50.03
      4.00     10.00      0.00     136.691742      33.043941      15.000000       0.119889      -0.059145       0.104285     50.03
      5.00     10.00      0.00     136.691742      33.043941      15.000000       0.081250      -0.041300      -0.069970     50.03
      6.00     10.00      0.00     136.691742      33.043941      15.000000       0.163870       0.070025      -0.148155     50.03
      7.00     10.00      0.00     136.691742      33.043941      15.000000       0.114606       0.012880      -0.113880     50.03
      8.00     10.00      0.00     136.691742      33.043941      15.000000       0.085594      -0.084950      -0.010480     50.03
      9.00     10.00      0.00     136.691742      33.043941      15.000000       0.076201      -0.075060       0.013140     50.03
     10.00     10.00      0.00     136.691742      33.043941      15.000000       0.095434       0.088365       0.036045     50.03
     11.00     10.00      0.00     136.691742      33.043941      15.000000       0.163102       0.163070       0.003245     50.03
     12.00     10.00      0.00     136.691742      33.043941      15.000000       0.189261       0.133555      -0.134100     50.03
     13.00     10.00      0.00     136.691742      33.043941      15.000000       0.202672       0.076770      -0.187570     50.03
     14.00     10.00      0.00     136.691742      33.043941      15.000000       0.191808       0.046565      -0.186070     50.03
     15.00     10.00      0.00     136.691742      33.043941      15.000000       0.069919       0.033160      -0.061555     50.03
     16.00     10.00      0.00     136.691742      33.043941      15.000000       0.110207      -0.023140       0.107750     50.03
     17.00     10.00      0.00     136.691742      33.043941      15.000000       0.076833      -0.022725       0.073395     50.03
     18.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     19.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     20.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     21.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     22.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     23.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     24.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
     25.00     10.00      0.00     136.691742      33.043941      15.000000       0.000000       0.000000       0.000000     50.03
      1.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
      2.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
      3.00     15.00      0.00     136.638596      33.049381      15.000000       0.131224      -0.064185       0.114455     50.03
      4.00     15.00      0.00     136.638596      33.049381      15.000000       0.231654      -0.189960       0.132585     50.03
      5.00     15.00      0.00     136.638596      33.049381      15.000000       0.126923      -0.121035      -0.038210     50.03
      6.00     15.00      0.00     136.638596      33.049381      15.000000       0.136227       0.043635      -0.129050     50.03
      7.00     15.00      0.00     136.638596      33.049381      15.000000       0.104013       0.010810      -0.103450     50.03
      8.00     15.00      0.00     136.638596      33.049381      15.000000       0.064264      -0.063125       0.012045     50.03
      9.00     15.00      0.00     136.638596      33.049381      15.000000       0.120762      -0.115895       0.033940     50.03
     10.00     15.00      0.00     136.638596      33.049381      15.000000       0.013887       0.010900       0.008605     50.03
     11.00     15.00      0.00     136.638596      33.049381      15.000000       0.124259       0.118895       0.036115     50.03
     12.00     15.00      0.00     136.638596      33.049381      15.000000       0.128854       0.102190      -0.078490     50.03
     13.00     15.00      0.00     136.638596      33.049381      15.000000       0.177901       0.086195      -0.155625     50.03
     14.00     15.00      0.00     136.638596      33.049381      15.000000       0.130514       0.041725      -0.123665     50.03
     15.00     15.00      0.00     136.638596      33.049381      15.000000       0.021675       0.019165       0.010125     50.03
     16.00     15.00      0.00     136.638596      33.049381      15.000000       0.100857      -0.007925       0.100545     50.03
     17.00     15.00      0.00     136.638596      33.049381      15.000000       0.052791       0.047020      -0.024000     50.03
     18.00     15.00      0.00     136.638596      33.049381      15.000000       0.072820       0.049590      -0.053325     50.03
     19.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
     20.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
     21.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
     22.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
     23.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
     24.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
     25.00     15.00      0.00     136.638596      33.049381      15.000000       0.000000       0.000000       0.000000     50.03
      1.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      2.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      3.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      4.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      5.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      6.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      7.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      8.00    -35.00      5.00     137.164413      32.958740      11.921690       0.124572      -0.115445       0.046805     50.03
      9.00    -35.00      5.00     137.164413      32.958740      11.921690       0.212811      -0.195930       0.083065     50.03
     10.00    -35.00      5.00     137.164413      32.958740      11.921690       0.127509      -0.062180       0.111320     50.03
     11.00    -35.00      5.00     137.164413      32.958740      11.921690       0.099625       0.099610      -0.001700     50.03
     12.00    -35.00      5.00     137.164413      32.958740      11.921690       0.278049       0.277865       0.010100     50.03
     13.00    -35.00      5.00     137.164413      32.958740      11.921690       0.266181       0.264095       0.033260     50.03
     14.00    -35.00      5.00     137.164413      32.958740      11.921690       0.088057       0.067200      -0.056905     50.03
     15.00    -35.00      5.00     137.164413      32.958740      11.921690       0.175340      -0.071240      -0.160215     50.03
     16.00    -35.00      5.00     137.164413      32.958740      11.921690       0.191870      -0.161500      -0.103595     50.03
     17.00    -35.00      5.00     137.164413      32.958740      11.921690       0.209304      -0.183750       0.100220     50.03
     18.00    -35.00      5.00     137.164413      32.958740      11.921690       0.376703      -0.263580       0.269130     50.03
     19.00    -35.00      5.00     137.164413      32.958740      11.921690       0.347119      -0.225625       0.263790     50.03
     20.00    -35.00      5.00     137.164413      32.958740      11.921690       0.014788       0.000325       0.014785     50.03
     21.00    -35.00      5.00     137.164413      32.958740      11.921690       0.079668       0.049455      -0.062460     50.03
     22.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
     23.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
     24.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
     25.00    -35.00      5.00     137.164413      32.958740      11.921690       0.000000       0.000000       0.000000     50.03
      1.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      2.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      3.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      4.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      5.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      6.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      7.00    -30.00      5.00     137.111359      32.964378      11.921690       0.127619      -0.123695       0.031405     50.03
      8.00    -30.00      5.00     137.111359      32.964378      11.921690       0.258464      -0.237495       0.101980     50.03
      9.00    -30.00      5.00     137.111359      32.964378      11.921690       0.250178      -0.203580       0.145410     50.03
     10.00    -30.00      5.00     137.111359      32.964378      11.921690       0.134184      -0.015380       0.133300     50.03
     11.00    -30.00      5.00     137.111359      32.964378      11.921690       0.208682       0.205305       0.037390     50.03
     12.00    -30.00      5.00     137.111359      32.964378      11.921690       0.367338       0.363465       0.053200     50.03
     13.00    -30.00      5.00     137.111359      32.964378      11.921690       0.309162       0.304155       0.055415     50.03
     14.00    -30.00      5.00     137.111359      32.964378      11.921690       0.140859       0.112190      -0.085175     50.03
     15.00    -30.00      5.00     137.111359      32.964378      11.921690       0.199174      -0.027975      -0.197200     50.03
     16.00    -30.00      5.00     137.111359      32.964378      11.921690       0.156445      -0.122295      -0.097565     50.03
     17.00    -30.00      5.00     137.111359      32.964378      11.921690       0.263853      -0.243705       0.101125     50.03
     18.00    -30.00      5.00     137.111359      32.964378      11.921690       0.487328      -0.393805       0.287065     50.03
     19.00    -30.00      5.00     137.111359      32.964378      11.921690       0.451828      -0.339105       0.298590     50.03
     20.00    -30.00      5.00     137.111359      32.964378      11.921690       0.183489      -0.080975       0.164655     50.03
     21.00    -30.00      5.00     137.111359      32.964378      11.921690       0.054132       0.022995       0.049005     50.03
     22.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
     23.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
     24.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
     25.00    -30.00      5.00     137.111359      32.964378      11.921690       0.000000       0.000000       0.000000     50.03
      1.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
      2.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
      3.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
      4.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
      5.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
      6.00    -25.00      5.00     137.058289      32.969990      11.921690       0.055744       0.014630       0.053790     50.03
      7.00    -25.00      5.00     137.058289      32.969990      11.921690       0.137556      -0.111120       0.081080     50.03
      8.00    -25.00      5.00     137.058289      32.969990      11.921690       0.232113      -0.211480       0.095670     50.03
      9.00    -25.00      5.00     137.058289      32.969990      11.921690       0.141782      -0.081060       0.116325     50.03
     10.00    -25.00      5.00     137.058289      32.969990      11.921690       0.154609       0.120415       0.096975     50.03
     11.00    -25.00      5.00     137.058289      32.969990      11.921690       0.300592       0.293690       0.064045     50.03
     12.00    -25.00      5.00     137.058289      32.969990      11.921690       0.333629       0.320300       0.093360     50.03
     13.00    -25.00      5.00     137.058289      32.969990      11.921690       0.234494       0.209790       0.104765     50.03
     14.00    -25.00      5.00     137.058289      32.969990      11.921690       0.126933       0.109215      -0.064685     50.03
     15.00    -25.00      5.00     137.058289      32.969990      11.921690       0.163677       0.054535      -0.154325     50.03
     16.00    -25.00      5.00     137.058289      32.969990      11.921690       0.060443       0.019810      -0.057105     50.03
     17.00    -25.00      5.00     137.058289      32.969990      11.921690       0.154621      -0.134915       0.075535     50.03
     18.00    -25.00      5.00     137.058289      32.969990      11.921690       0.379369      -0.318275       0.206450     50.03
     19.00    -25.00      5.00     137.058289      32.969990      11.921690       0.349478      -0.297685       0.183080     50.03
     20.00    -25.00      5.00     137.058289      32.969990      11.921690       0.216461      -0.083255       0.199810     50.03
     21.00    -25.00      5.00     137.058289      32.969990      11.921690       0.121729       0.018405       0.120330     50.03
     22.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
     23.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
     24.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
     25.00    -25.00      5.00     137.058289      32.969990      11.921690       0.000000       0.000000       0.000000     50.03
      1.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
      2.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
      3.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
      4.00    -20.00      5.00     137.005219      32.975590      11.921690       0.161365       0.107195       0.120615     50.03
      5.00    -20.00      5.00     137.005219      32.975590      11.921690       0.216998       0.198420       0.087850     50.03
      6.00    -20.00      5.00     137.005219      32.975590      11.921690       0.172226       0.153505       0.078090     50.03
      7.00    -20.00      5.00     137.005219      32.975590      11.921690       0.085339      -0.019030       0.083190     50.03
      8.00    -20.00      5.00     137.005219      32.975590      11.921690       0.092732      -0.077270       0.051270     50.03
      9.00    -20.00      5.00     137.005219      32.975590      11.921690       0.078005       0.067745       0.038670     50.03
     10.00    -20.00      5.00     137.005219      32.975590      11.921690       0.239538       0.237440       0.031635     50.03
     11.00    -20.00      5.00     137.005219      32.975590      11.921690       0.334077       0.328220       0.062280     50.03
     12.00    -20.00      5.00     137.005219      32.975590      11.921690       0.270608       0.253980       0.093395     50.03
     13.00    -20.00      5.00     137.005219      32.975590      11.921690       0.165466       0.109195       0.124320     50.03
     14.00    -20.00      5.00     137.005219      32.975590      11.921690       0.069022       0.066740      -0.017600     50.03
     15.00    -20.00      5.00     137.005219      32.975590      11.921690       0.156213       0.126375      -0.091825     50.03
     16.00    -20.00      5.00     137.005219      32.975590      11.921690       0.154181       0.153860      -0.009940     50.03
     17.00    -20.00      5.00     137.005219      32.975590      11.921690       0.091094       0.047865       0.077505     50.03
     18.00    -20.00      5.00     137.005219      32.975590      11.921690       0.193787      -0.112875       0.157520     50.03
     19.00    -20.00      5.00     137.005219      32.975590      11.921690       0.116544      -0.080865       0.083925     50.03
     20.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
     21.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
     22.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
     23.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
     24.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
     25.00    -20.00      5.00     137.005219      32.975590      11.921690       0.000000       0.000000       0.000000     50.03
      1.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
      2.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
      3.00    -15.00      5.00     136.952133      32.981159      11.921690       0.087752      -0.051865       0.070785     50.03
      4.00    -15.00      5.00     136.952133      32.981159      11.921690       0.144936       0.101225       0.103730     50.03
      5.00    -15.00      5.00     136.952133      32.981159      11.921690       0.287744       0.279185       0.069660     50.03
      6.00    -15.00      5.00     136.952133      32.981159      11.921690       0.265001       0.253640       0.076760     50.03
      7.00    -15.00      5.00     136.952133      32.981159      11.921690       0.132067       0.119885       0.055400     50.03
      8.00    -15.00      5.00     136.952133      32.981159      11.921690       0.119095       0.118800       0.008375     50.03
      9.00    -15.00      5.00     136.952133      32.981159      11.921690       0.215688       0.206795      -0.061295     50.03
     10.00    -15.00      5.00     136.952133      32.981159      11.921690       0.319150       0.317305      -0.034265     50.03
     11.00    -15.00      5.00     136.952133      32.981159      11.921690       0.354372       0.353690       0.021975     50.03
     12.00    -15.00      5.00     136.952133      32.981159      11.921690       0.178144       0.164560       0.068230     50.03
     13.00    -15.00      5.00     136.952133      32.981159      11.921690       0.110537      -0.001935       0.110520     50.03
     14.00    -15.00      5.00     136.952133      32.981159      11.921690       0.016255       0.014055       0.008165     50.03
     15.00    -15.00      5.00     136.952133      32.981159      11.921690       0.181071       0.164175      -0.076375     50.03
     16.00    -15.00      5.00     136.952133      32.981159      11.921690       0.211442       0.211300       0.007735     50.03
     17.00    -15.00      5.00     136.952133      32.981159      11.921690       0.188038       0.174255       0.070665     50.03
     18.00    -15.00      5.00     136.952133      32.981159      11.921690       0.083539       0.078030       0.029835     50.03
     19.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
     20.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
     21.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
     22.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
     23.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
     24.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
     25.00    -15.00      5.00     136.952133      32.981159      11.921690       0.000000       0.000000       0.000000     50.03
      1.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
      2.00    -10.00      5.00     136.899048      32.986710      11.921690       0.105359       0.081455       0.066825     50.03
      3.00    -10.00      5.00     136.899048      32.986710      11.921690       0.231515       0.141610       0.183155     50.03
      4.00    -10.00      5.00     136.899048      32.986710      11.921690       0.244866       0.229745       0.084715     50.03
      5.00    -10.00      5.00     136.899048      32.986710      11.921690       0.292396       0.292175      -0.011360     50.03
      6.00    -10.00      5.00     136.899048      32.986710      11.921690       0.248901       0.248030       0.020810     50.03
      7.00    -10.00      5.00     136.899048      32.986710      11.921690       0.205542       0.205515       0.003335     50.03
      8.00    -10.00      5.00     136.899048      32.986710      11.921690       0.259331       0.253870      -0.052940     50.03
      9.00    -10.00      5.00     136.899048      32.986710      11.921690       0.330591       0.302240      -0.133945     50.03
     10.00    -10.00      5.00     136.899048      32.986710      11.921690       0.423340       0.413715      -0.089760     50.03
     11.00    -10.00      5.00     136.899048      32.986710      11.921690       0.358476       0.355895      -0.042940     50.03
     12.00    -10.00      5.00     136.899048      32.986710      11.921690       0.093718       0.088460       0.030950     50.03
     13.00    -10.00      5.00     136.899048      32.986710      11.921690       0.110038      -0.080510       0.075010     50.03
     14.00    -10.00      5.00     136.899048      32.986710      11.921690       0.047137      -0.037905      -0.028020     50.03
     15.00    -10.00      5.00     136.899048      32.986710      11.921690       0.186974       0.144750      -0.118350     50.03
     16.00    -10.00      5.00     136.899048      32.986710      11.921690       0.149749       0.142585      -0.045765     50.03
     17.00    -10.00      5.00     136.899048      32.986710      11.921690       0.032521       0.029070       0.014580     50.03
     18.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     19.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     20.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     21.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     22.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     23.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     24.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
     25.00    -10.00      5.00     136.899048      32.986710      11.921690       0.000000       0.000000       0.000000     50.03
      1.00     -5.00      5.00     136.845963      32.992229      11.921690       0.486117       0.486090       0.005115     50.03
      2.00     -5.00      5.00     136.845963      32.992229      11.921690       0.764336       0.758730       0.092405     50.03
      3.00     -5.00      5.00     136.845963      32.992229      11.921690       0.551885       0.499980       0.233660     50.03
      4.00     -5.00      5.00     136.845963      32.992229      11.921690       0.370773       0.362815       0.076405     50.03
      5.00     -5.00      5.00     136.845963      32.992229      11.921690       0.315945       0.307725      -0.071600     50.03
      6.00     -5.00      5.00     136.845963      32.992229      11.921690       0.177804       0.161330      -0.074745     50.03
      7.00     -5.00      5.00     136.845963      32.992229      11.921690       0.198937       0.191210      -0.054905     50.03
      8.00     -5.00      5.00     136.845963      32.992229      11.921690       0.282165       0.259605      -0.110555     50.03
      9.00     -5.00      5.00     136.845963      32.992229      11.921690       0.402846       0.360450      -0.179890     50.03
     10.00     -5.00      5.00     136.845963      32.992229      11.921690       0.480473       0.468355      -0.107230     50.03
     11.00     -5.00      5.00     136.845963      32.992229      11.921690       0.365593       0.352140      -0.098265     50.03
     12.00     -5.00      5.00     136.845963      32.992229      11.921690       0.079486       0.066425      -0.043655     50.03
     13.00     -5.00      5.00     136.845963      32.992229      11.921690       0.109050      -0.108890       0.005905     50.03
     14.00     -5.00      5.00     136.845963      32.992229      11.921690       0.106823      -0.054935      -0.091615     50.03
     15.00     -5.00      5.00     136.845963      32.992229      11.921690       0.201149       0.087045      -0.181340     50.03
     16.00     -5.00      5.00     136.845963      32.992229      11.921690       0.115228       0.069525      -0.091890     50.03
     17.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     18.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     19.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     20.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     21.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     22.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     23.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     24.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
     25.00     -5.00      5.00     136.845963      32.992229      11.921690       0.000000       0.000000       0.000000     50.03
      1.00      0.00      5.00     136.792862      32.997742      11.921690       0.566931       0.566390       0.024750     50.03
      2.00      0.00      5.00     136.792862      32.997742      11.921690       0.935912       0.919360       0.175240     50.03
      3.00      0.00      5.00     136.792862      32.997742      11.921690       0.678405       0.606745       0.303470     50.03
      4.00      0.00      5.00     136.792862      32.997742      11.921690       0.426877       0.404275       0.137060     50.03
      5.00      0.00      5.00     136.792862      32.997742      11.921690       0.256314       0.244015      -0.078445     50.03
      6.00      0.00      5.00     136.792862      32.997742      11.921690       0.144682       0.052835      -0.134690     50.03
      7.00      0.00      5.00     136.792862      32.997742      11.921690       0.161297       0.104215      -0.123110     50.03
      8.00      0.00      5.00     136.792862      32.997742      11.921690       0.279527       0.227765      -0.162045     50.03
      9.00      0.00      5.00     136.792862      32.997742      11.921690       0.412600       0.368785      -0.185030     50.03
     10.00      0.00      5.00     136.792862      32.997742      11.921690       0.486071       0.473205      -0.111095     50.03
     11.00      0.00      5.00     136.792862      32.997742      11.921690       0.371483       0.345565      -0.136325     50.03
     12.00      0.00      5.00     136.792862      32.997742      11.921690       0.128863       0.045230      -0.120665     50.03
     13.00      0.00      5.00     136.792862      32.997742      11.921690       0.122105      -0.107100      -0.058645     50.03
     14.00      0.00      5.00     136.792862      32.997742      11.921690       0.159481      -0.037705      -0.154960     50.03
     15.00      0.00      5.00     136.792862      32.997742      11.921690       0.195053       0.061930      -0.184960     50.03
     16.00      0.00      5.00     136.792862      32.997742      11.921690       0.078806       0.044190      -0.065250     50.03
     17.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     18.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     19.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     20.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
     21.00      0.00      5.00     136.792862      32.997742      11.921690       0.000000       0.000000       0.000000     50.03
